Cosmos Address, Token Allocation ,Cliff (months),Vesting (months)
cosmos1r4puc85pdtmyhszj2tg8xd5q0zfvvw52tgk822,"8,333",0,10
cosmos1s6cag93y8z6yxxy70ntrsvtddcteedlr3uaugl,"8,333",0,10
cosmos1ax8td9cnkkjhvrsl62c95574llnrenhtpa6ewe,"8,333",0,10
cosmos129xftaxphuutluhdywr29tj295nwu9f3p3ds58,"8,333",0,10
cosmos1c0n4g9nwxygs8j49cj4jhyltve2cgv528vvmhc,"8,333",0,10
cosmos1q8fyx7dlju996t2sfua43xufgf78tppttxpu5p,"8,333",0,10
cosmos12khd2qn7smtf7k03vj9dt94wnht3w4y7fllpfy,"8,333",0,10
cosmos1skw968nzx84myan4cchsptsv2uygql4f6dtgsn,"8,333",0,10
cosmos1jgjuhvp3ghcmra2gjxgs7nz8qf37lkh6gy6u69,"8,333",0,10
cosmos18gm0lu46z58kc5gauhaurk0yts6q24pxzme26t,"8,333",0,10
cosmos16kl7q9v59qqtzqxp9cwylk6dsqecdm5clhmmtg,"8,333",0,10
cosmos1fpkv6amy5yrc9tf5gd8hx6hjassjwk7m48hs4e,"8,333",0,10
cosmos1y52evqnkredtg7hnwrqazka8hqv3eye40eq2h7,"8,333",0,10
cosmos16v8yvj5ph8tvaff0u3y38q6myj9s5csygc67m4,"8,333",0,10
cosmos1kn2v790qcht6fpggkr8dw8qt2vhr42248hzavy,"8,333",0,10
cosmos17hxhrtel3470rmhfv5ymprp2q52qrcqtnnx4ju,"8,333",0,10
cosmos1hcvjz0kf4raa2f6kff0aj0a44s2gm4rcm338hm,"8,333",0,10
cosmos1mt47mqfy3g7w4r8efxpvac8hd2jslskfpvadx6,"8,333",0,10
cosmos1dq7s90f832e7wtdkdr09l6ur5ejtvvqxnn93ja,"8,333",0,10
cosmos1l0sgfd6dz58pe98ws25dt3fdwd7rt83vxec8wu,"8,333",0,10
cosmos1x5hyakmr5lvxzvgquvcz3hyty3qpnzsfu5u36a,"8,333",0,10
cosmos1s0k6vwgggamf32ttlxu35xcv2cr2wplvu29wwm,"8,333",0,10
cosmos1za777y43xrkgdzxy6a6mqqsngpn3tlv0wxfj0u,"8,333",0,10
cosmos1xtsllysrck548mwvpq3mpk5meszq732x7wgl7q,"8,333",0,10
cosmos1tnk87lqcz9l72wft3f4nk9cyq05mmrsgg3z86j,"8,333",0,10
cosmos10fcr2p2m0p7kdhnlktdypgerk6gzw6ltu750qd,"8,333",0,10
cosmos1r9qs8l45yc7g5u88sd3fqz59x4xkt9yq54t037,"8,333",0,10
cosmos1gvdx33s06a5xndqht9mv75hsku5mxs5yn0tvnt,"8,333",0,10
cosmos1uh3j5wuttp7x7rqdnthl2clndrlreqezknrstl,"8,333",0,10
cosmos1gqpcpyjswmkyghjtkqyqcz4997g9q8jm0qw7sn,"8,333",0,10
cosmos1h87eae6w5s4w84mvqt3umxtcndf59drfjj5l65,"8,333",0,10
cosmos189adwy4jxn9snyqxx80zq2u32xufds3kxz0l6l,"8,333",0,10
cosmos17neh2fh06h370gkfznp8n9kyf5z637lsqppada,"8,333",0,10
cosmos10knencz7rtm4l5r4gz0mvxsknmtckz4geza0n6,"8,333",0,10
cosmos1459xu9ld9m54pl8pezz4sy0lapcmmasyu5y6wp,"8,333",0,10
cosmos1u92fa8ufwnv5c4xfxm9855zf6mkche4aldueza,"8,333",0,10
cosmos17pr8u62eea93shwgq2k0jtfeu9mfjrqsmnwk4k,"8,333",0,10
cosmos1sh2tvn4d7x2m8yggcnuts7qfs82v3u2zlq09sm,"8,333",0,10
cosmos10ku8vft8tj9vlceh8xrcl34jwz8jqh9jf27myt,"8,333",0,10
cosmos1any6u7ukpf7ekeamyactlqts20kyaktrflz3av,"8,333",0,10
cosmos1cklvz6t522w4wat04u902r9slgyex57hdwfgnz,"8,333",0,10
cosmos1jtvchutekr7jms34m6wdal0l8xqat2atx6ptec,"8,333",0,10
cosmos1qz2kw2u682m3rtqsdavp3vh28twy4dupy2j55k,"8,333",0,10
cosmos1phcum4anhktu3kzlks0fetmxfvg0jzy378w2kd,"8,333",0,10
cosmos196pvwyp7tmg2cwxzcj3y9wf8u45kql6talxw6d,"8,333",0,10
cosmos19jp0pv3q7vcrexy43m5mlh2lzm6xlyeau3war7,"8,333",0,10
cosmos1frcnp7dmyne5l9hjnkvfdlngzmqy80z50jcrw8,"8,333",0,10
cosmos1egut0yje955na78z27wrckxmgedys6h97y7hgz,"8,333",0,10
cosmos1t9r4v068wpe8rj5dmnxw3azlyh0ynm94fqlmdl,"8,333",0,10
cosmos1sr6fr6lfew97tce9wrxrhy9ad75a4rlnglp530,"8,333",0,10
cosmos1wy95p7hspyc0ayrcytmjsfnqle34lz4j4ds887,"8,333",0,10
cosmos1lvkqc6hyhwvlgstwrrddwurzvsh2cs095vx3ht,"8,333",0,10
cosmos1ldn63pzn9zlk98d6z9ut90p7zkfelf2azsuj8f,"8,333",0,10
cosmos12pgh8sfecy0s034j6566mpvzhwhv6a2a2wz5xk,"8,333",0,10
cosmos1tlxxl7wh7dhd3csf0n2d63j7mvz4exgl7qmh3s,"8,333",0,10
cosmos1mkcgxdlsukd4zunnyja6uer8dj6tpfpsh28etr,"8,333",0,10
cosmos15xcsnej2px2wcj94qdsmal70umq3u5ukxhf65u,"8,333",0,10
cosmos1qxmqjpcfdznefp8zhlhzw7tqnda6xxgtrtvflm,"8,333",0,10
cosmos1kf9vf3sa54q4lh2myznwmnl6xvg59vul4hnq62,"8,333",0,10
cosmos14zsw7482mvjaept48w89vdracvjre0f8hawndw,"8,333",0,10
cosmos15ps50cqavypc0sum2l8zqgmsc9m3s4h4f5hl2l,"8,333",0,10
cosmos1p88wtag2sncyr4j5ynrfy20h7w6gs8h8pg0hqh,"8,333",0,10
cosmos1gqsdhu9uk2w965a7q43ymsnn37ghk5vsm3ndq5,"8,333",0,10
cosmos1zkxw7cm2spdhpqfph9sejk7md5ca4e8rx8jah3,"8,333",0,10
cosmos1uekj82x7ktqlxl0hgxmmm80esqtekd80hjs0c4,"8,333",0,10
cosmos14xwgw8jzdgxq2wqncr238tt7pd3d4hu27qye3m,"8,333",0,10
cosmos15vqwqd77lefwugg24csl2w7ha0a826jevspdm9,"8,333",0,10
cosmos1l7eenzrkwszgq4u9su6kxdve4vv020ddc6gmnx,"8,333",0,10
cosmos1vr72ur3vqvhnefek4uqaeepxxg2h5838sgghmf,"8,333",0,10
cosmos1wt9ya7uy9szt85gg28jvjcdlnhhmy63lc7gvge,"8,333",0,10
cosmos16zf6jvv7gydntng63877ktd53u4ekfagaatns7,"8,333",0,10
cosmos1tha6hdff6ukf9604jxqe6g3rn8pdaqut2aakzt,"8,333",0,10
cosmos18l933c2ujjgfuv8p3hyvvfwhzk8lcgu5q0g248,"8,333",0,10
cosmos18r5ch5upvtsljxe8jgjyfmu6a4syf7nsma0ze4,"8,333",0,10
cosmos1zlcpsln6kmuvzcl9tthspqtvlftqgcrc5w7lmt,"8,333",0,10
cosmos15ff7raututhfxdqx0gl0llr8kttsyczkg4xgrv,"8,319",0,10
cosmos1z5ga02t0p0dg8gtz6s06emzhfv9d929260pjsa,"8,333",0,10
cosmos1vrdeaxql9hshs3m3q5793mf9x08aqky8z9p4dz,"8,333",0,10
cosmos1ww63mmatynyznf4c3whkxt0zhhd5lcucezzw6p,"8,333",0,10
cosmos1kpll37s3g6t7juct6usx24psp45f8dp9ly5str,"8,333",0,10
cosmos1deqnusupyl5wfsmdc2fpr8tcurduznfz8mg96c,"8,333",0,10
cosmos12w3hwp9qt3nvchadh7yl9x3ey8z4ks32j953c7,"8,333",0,10
cosmos1qktr79hueksa8aca9htxvap5r9n8l7v8afxcgx,"8,333",0,10
cosmos1jqgsfgx6mtnz5rere9j0qvvnrac86qzpvj7elj,"8,333",0,10
cosmos145j5pe9g8pdxmn0adwc7pqel2crykzss2j907s,"8,333",0,10
cosmos1sqzz4vwtjl29t2wlmkd4ccw4ezv8agxvs8yg20,"8,333",0,10
cosmos1gh2yrsr40d9ytf73c6fysy07t6kdgz3427e3s6,"8,253",0,10
cosmos1wtahxhjyj2gdpeyufpvt0udyxrmgwjwcxn2cqd,"8,333",0,10
cosmos1fl7tk28744nr4x0lats0gxv5znwmzdqvz2k3zd,"8,333",0,10
cosmos1tm8u3um6prpq0hfsfh6stxelwdt8vvckvmmf8m,"8,333",0,10
cosmos1rqhqjhwc3prsf26k0kckgy5q93cre0tas3u4un,"8,333",0,10
cosmos1427kfy0f656sk9wu7yfmwmx46me8fh2qek933s,"8,333",0,10
cosmos1prh0ztkujyl5va9u62mnx0ufml845x8tmrhqju,"8,269",0,10
cosmos13h47dsmkve8ljlls8mxkq34pdenllz27dnw50v,"8,333",0,10
cosmos17kskh28zszndu8calf9hf2m5npm5wc3h4hclcc,"8,333",0,10
cosmos1ksusmcpcudsyl8duwphxgv5q8p0ujyq3ez99qh,"8,333",0,10
cosmos1gyfx9dcvvplu28s2ym43hqrzdvq5ln60z93u88,"8,333",0,10
cosmos1487vvtfhylt729v6ur2404revssg4r8thz03wv,"8,333",0,10
cosmos1fsv927h5vr42n2gyvx4psy5a7hpmgaxnz4ygwm,"8,333",0,10
cosmos1makwrg2trexnrl92rcztu4d9q2ed5wvhel29x8,"8,333",0,10
cosmos1zhqgrr3dqhu3garclcjcjmsvpn6u4a8rv5lxee,"8,333",0,10
cosmos1ehqmljunhvhqydzly7zcaeyzusk72qcs0evycd,"5,000",0,10
cosmos130swgt97uxdqcrlnpfera75rlx2jk5yd5zxtqm,"8,333",0,10
cosmos1kkfzm2tctwxy4xpj53nxls30fnwg4pu3n3ts6e,"5,000",0,10
cosmos1mc9cpvf8euxh2cs7nsxqmglmgpssgczslq2f0n,"8,333",0,10
cosmos12e3jzk83cl5dfnsa4fn0pjeh8xgqt0fvgvka3h,"8,333",0,10
cosmos16d7kae3xd2etdw279zr2kax3htk6dr6gq0js77,"7,500",0,10
cosmos1q0s65h2f5c9pzjrwlrvj6s2arh4gg9en6jgvlm,"8,333",0,10
cosmos1rkhlw6wa64h9u4q23pmknza9k2e4khlq4zq3ca,"8,333",0,10
cosmos1305eluu94f8mnwjkhckut2cxuggyh9r9md8va4,"8,333",0,10
cosmos13zhuzez8vdvf896wpdxw6m829h26wa7smeujas,"8,333",0,10
cosmos1edvkvrjd9lxuyw3krv8n98mgr7n0dsghn5ejzx,"8,333",0,10
cosmos187g0e6v4a93wg87mnaae6q72wtzdzycgtg44dz,"8,333",0,10
cosmos17kcsnne4jetvu4al84f03tj570kkgnh2282yk0,"8,333",0,10
cosmos1sjl8y52xgtu7nnkfsx736g75tfwpd89mq6ta4w,"8,333",0,10
cosmos1dvkmlw8lqvjad28tymxt309znxseys6cswxl4c,"8,333",0,10
cosmos1vq4s89lqkhdsxd2ewt9ztjlcecutnn4cax3was,"8,333",0,10
cosmos1k0j2m263xj5fm2hjx8tdrze5dmaq05rpdcx9y6,"8,333",0,10
cosmos1pwmhh9fr8zl2zqyskq7jjugquxfygq2xdhqx7j,"8,333",0,10
cosmos1mdqjhrfdv7ddrfp87up0zqj5q58ge3pgmenhct,"8,333",0,10
cosmos1p05yppl9dprkvheqvlzuu2s5sllseukw7hg746,"8,333",0,10
cosmos1rqpynuxanqfxyx7mnax0360xwm65kgueee3fvz,"8,333",0,10
cosmos19038cpehj738fr333tymkpqrp3pd72vke9ml2k,"8,333",0,10
cosmos1dl78chp9yhxzeau737tn58g354qx93eshfx2an,"8,333",0,10
cosmos13le72vj09z726lw2kjl0q37eetrgma4gws8qc6,"8,333",0,10
cosmos1ap0aqefp2wrhre374rqkmnn6j7l5c23vht0czp,"8,333",0,10
cosmos1gqz36562uyn2n7gg3ldesg5a5ak5xdnzhdc0sg,"8,333",0,10
cosmos1h4p33e5m47awtmspjt6jvdgzdtcn00uxy2wtez,"8,333",0,10
cosmos107tl0az2095de73yf0l3vtd9a86aq652trc32x,"8,333",0,10
cosmos1nhxtfwqdqf32vnxg0w4lmfq63aqctz5pugynwy,"8,333",0,10
cosmos1t2fdr3gl2qzmxgt4lv4yww4huqz6jhuf79drfe,"8,333",0,10
cosmos1tm7vhnals46ggqcg8danaf0aqq6jkgupp6jf4q,"8,333",0,10
cosmos1uxm2g4n5wrlkzmjl3e986y8hz4sna3c3n0zm9h,"8,333",0,10
cosmos19cktmnrxw09q0vt94nf4fzjvlle2aujy2dlack,"8,333",0,10
cosmos1tcaepx4kqjaf042v8xr89gxz82e6c29pj47g6n,"8,290",0,10
cosmos12q9wc6nxl4xyu9wh5smcuv67nz7sewz249d50s,"8,333",0,10
cosmos1p2rp9nykdyww27qmls9d7fhstyqfdwlj5kt3j5,"8,333",0,10
cosmos18r30nxpupjt6cq8c4yf360ugnnxgcj7rekgvyr,"8,333",0,10
cosmos1qjgvu4kng2wmf0nz8sudng2yqelcgclwa64980,"8,333",0,10
cosmos19vyed75xkh9cnqwjt7gfrmmjzlvg375ggx3dwu,"8,333",0,10
cosmos1uvy3atylltjs7u2awh429svvjvk23a9wmz94kz,"8,333",0,10
cosmos17vncrujdudl0z87j8k7463kecukvg9p3h0hcwq,"8,333",0,10
cosmos1rv4che83u2vm5nzt9prrhw0nateyphxkkddggh,"8,333",0,10
cosmos1fu76egtdc3vjnzwv43vn99qj5ru6xa6dcjn47f,"8,258",0,10
cosmos18y5ur0eepf3qupdywlv7nsac2jedhvngu3le24,"8,333",0,10
cosmos1m634k89k5z7x3tvn6ggyap0eddywfjn8hzhnq2,"8,333",0,10
cosmos1w5zxv9njucmzkjuem37k98ep5m4fk509e5qxy3,"8,333",0,10
cosmos1j2wd3s7fku52pt20ue896pqnn4ll689cgtmp23,"8,333",0,10
cosmos1r6hnexmqykusrpy7f4ksgdyhyu99t7uq6dmwed,"8,333",0,10
cosmos1w03hvm0p3j5penj76a97hqwr0xqkjtt2jq9dzv,"8,333",0,10
cosmos1wy7gmza4zz9q9qlnqvuuvnk7jjxzu9t9tzmj2c,"8,333",0,10
cosmos1vegnv38hgfcwhxe2x6m8z65snl5fx74rhptx3l,"8,333",0,10
cosmos16hun67py53mt902h9v2884zelvn034s3knjyee,"8,333",0,10
cosmos16w8fusrrcrsh43nxsnjddj6axgdnzvxtd62s5l,"8,333",0,10
cosmos1dqxfd86laeyzxlqlag3ml6lc2l5279eazapq05,"8,333",0,10
cosmos14d75p2gxp6hp0cvjjentc0q3av9ntwretqhwn8,"8,333",0,10
cosmos178vcv6y70dw0d5aheqqjzxhvple2awpr5q7ztv,"8,333",0,10
cosmos1xw2u6hyftn0mg5l0y4lzu3m3hqspu79fmt3yff,"8,333",0,10
cosmos1l62n3l5uky7097an9w5v34cd99rh2hw4vsfwvl,"8,333",0,10
cosmos1aff35nnqkgkepjalmt2uvg4nlzsw7hjs9yyyzt,"8,333",0,10
cosmos19lt7lktmgwylqgruxevd9lr86dtg8huxm2r4gc,"8,333",0,10
cosmos1hkasxt7736eatvaaz9uulaf52ue4ksktw3ydl5,"8,333",0,10
cosmos1xtclqg3al285a7ac6vwns4yux4kr48qaalptk3,"8,333",0,10
cosmos15ejqxd2xdd35hy59pzffcwgccwsn5wmljfqx2r,"8,333",0,10
cosmos1v770sajnxn26sxqjgzazwgh9p3ajdyxwmyc3jj,"8,333",0,10
cosmos16nhkrczfruf2y77m5x9du295ndaq6twkd3ezhq,"8,333",0,10
cosmos1vvys6l9zspf7pcw0p03x3dqu6mc65epesw4ka9,"8,333",0,10
cosmos1cwwy3xzy2l86kemq7wfq92s7ka0tfp6m9y7enu,"8,333",0,10
cosmos10k428hjldqd2ejg5262pfqx4ys2js5wjctrhwd,"8,333",0,10
cosmos1z68r2a53jqyu6y662wrpypuvu7e3ef2km0gau6,"8,264",0,10
cosmos12h0r64sfc9ly8z42zvud3yppf69s7l8j3egeu8,"8,253",0,10
cosmos1hlex86suc9rk2et5hj6wdhwnuhrnfegwpcf5ln,"8,333",0,10
cosmos1mwm449vyltsxgggfqgn0lryl2zecv046jzwkp8,"8,333",0,10
cosmos1m6j7s58glzymarn9q7wxmf7jph5as8ay4j6apl,"8,333",0,10
cosmos1qexatstfs4dq3tvlhcdvmu0vt65cgrenzt3s48,"8,333",0,10
cosmos1qqlechs7cv3lduezqwktzpnur52vt92ucak7hc,"8,333",0,10
cosmos1fsfaeqsmvnl8njde5yahfdn7tqv8naly8gqq6f,"8,333",0,10
cosmos1djh9lf88z3gyry7a8qw89ythqgnqm8pj0u83zp,"8,333",0,10
cosmos1zyz5t2668qdx430mpw8z6fdexzjk45hpacu7u9,"8,333",0,10
cosmos1j3lnqn0rmvep0urlkxs3mh4ev664j9engpv08f,"8,333",0,10
cosmos1suwfccgh4vc8dg59ycade9ga0hc49zaagqgk9y,"8,333",0,10
cosmos1cpq6sn6dre33z9xntd5vzvuz6ljlausl9v0ray,"8,333",0,10
cosmos1w2wdl7l0yz03ec5qy42cry536kecnxz4rcrklq,"8,333",0,10
cosmos12ns62dwps25pyg55yej9qxyhlzwc3dtnqp5l0u,"8,333",0,10
cosmos157attvqgszq6g9dh58eh4nkgl3x99c8fm004gr,"8,333",0,10
cosmos1ex6vk5vhw9g5pm9xz7zpjdtfnnvzry8d5wdwks,"8,333",0,10
cosmos1va49ealqfpf3aml3hflztcqrxd9p5hyx5gqrpn,"6,167",0,10
cosmos1kyqyl5ulrhv9vv6tackdmt24vp7y8ne2yv5e0j,"8,333",0,10
cosmos1t2uvlmuj0vz7k4njruvnwshlxs2q8375s49ayn,"8,333",0,10
cosmos1ttltza5h47hs2cnj0ladt7q0lw7sgtyrmr6uyy,"8,333",0,10
cosmos1nkdj29k7dda5u3jkrgajdf5cspaw3v55s56e5y,"8,333",0,10
cosmos1xpgfs3dzcywjrlmv9eezw04k6p3vf9mctd75aw,"8,333",0,10
cosmos1r3fukjpnvnqu38nkwkdpwzyqrd9yzffujshrg3,"8,333",0,10
cosmos192wf9wta2p7ehxl8y9q6n9ea8y2yfw5r00xrz4,"8,333",0,10
cosmos1t7m7335tha4me2fyy6v7jqufl267wkhfg6sf3c,"8,333",0,10
cosmos1n7gjsqjk0thh3v62qg745jdsauw3wvwumkqwxx,"8,333",0,10
cosmos19ccjcjckwr67sdy74769tcwq2trlszdudl6y95,"8,333",0,10
cosmos12j5jumd3gfuujk6d2htcc9z60qyghxkp0lr7n0,"8,286",0,10
cosmos17ega79razc89xxvnhcsxjhf9juc2sz9t5du5s3,"8,333",0,10
cosmos1dhmz9asr74lcuqq4sh5qhr62y5fntnydsd0y7z,"8,333",0,10
cosmos1tvcjgra30plxtf6uc30z7k70czm2fvmy9kkvrw,"8,333",0,10
cosmos14j5vs2amktj0w3wxevw0a8gqqeyjel99twftv9,"8,312",0,10
cosmos1202cs5c5m2easu5rkejjsmx6tpxraxnneqs0k6,"8,333",0,10
cosmos1spvx4eujqn7uaya68pt8h8h3zandcl4u7vye9u,"8,333",0,10
cosmos19pvvmj3whv0qr06cg0ket3e89g4gjasj8dgg9d,"8,333",0,10
cosmos1qfyqryvz0s6dqwrnaurd53ftkmemgtauh93x04,"8,333",0,10
cosmos1vh3haws6v9h5e2kuajdgzmlwvwkhv6xns88nmp,"8,312",0,10
cosmos1d7h45calmyhpytaf5sfcrxeuuufs9cupnj55fd,"8,333",0,10
cosmos1u532kgm2498p3q4kjy0uj4drv8a0g82svpwz2w,"8,333",0,10
cosmos1fl0m53vaqhy6hlpf7983hyj5lzzzsgwcexvs3g,"8,333",0,10
cosmos155wpu90kv3ghl0y7w4tyus7em6ajy77cuf9daa,"8,333",0,10
cosmos1pl8lsax08j5mn57sx7km0vxf7drdphh87a7dd2,"8,333",0,10
cosmos1dlqw9sef4x0wr6a0qpkm070m5xp0cwmd9t0gtv,"8,333",0,10
cosmos16g3nr9mt2yem9vx5rf8e585nr2efndd9qnfda0,"8,333",0,10
cosmos1muwx7wrkqevuu9zp9prz4f2depv83w02ta0kxc,"8,333",0,10
cosmos1pmc5us0e4q4zlrmpcwydcplnq7uuyv54kftl3m,"8,333",0,10
cosmos1neu53vf33m54m5ay3mxw63qmfy9qadeezd8s3t,"8,333",0,10
cosmos1msxdkrpss6vvvuvuv43fa3ceeys0hay4pvaxec,"8,333",0,10
cosmos1ngpllrx0gmuwy8a0fasdza9nknzufxy2y3sx95,"8,333",0,10
cosmos1enqhu3zwr4qm9g0f48adh9mq8v4du2az4527pg,"8,333",0,10
cosmos1n8yz3lksy2ug7ls639emhlceltsu630tu8ggga,"8,333",0,10
cosmos1eeefj58a5gmu285gwjve456uepfvs23hh3n33s,"8,333",0,10
cosmos1g29x6uzd7hjsccamxv89ejpstxarrwnkv6szq6,"8,333",0,10
cosmos1kc4xzka0qjcljxzyvnnhwtxtpl0l7ftcfkpnpr,"8,333",0,10
cosmos1edkrkdnfuzf28dds5cun7fkq9seg32ya5vpcz9,"8,333",0,10
cosmos16zdr5tx9y4hdyspyvv2vdjcxvamkqcmjzsh836,"8,333",0,10
cosmos1y3h8tjzxtjcu6ara39e03ve3ztd0lyldlzhgx5,"8,333",0,10
cosmos1tl9utvcwg046uw0r8y2dj7fqmdyjxsuh35ful5,"8,333",0,10
cosmos10tk2a6f4f0my004k5vmhgqrw563muuktu7s36u,"8,329",0,10
cosmos15yfd7cnnptydjwg4g8v23wgjd76a595wejkgla,"8,333",0,10
cosmos1gc5sz5vwctvc3vuljct92fj9286nuanh0akqzh,"8,333",0,10
cosmos1zw0aq6sh4gg9xzph4ngsuz936azpx0qkz6gvp2,"8,333",0,10
cosmos163xp43yf8xufdkfhjhkaf20e687t8gymej0yz6,"8,333",0,10
cosmos1chkft97ymjuxtmgargszyf2m6ytjgf9ephy2m6,"8,333",0,10
cosmos1tuw7yszmca2n0g2gxk4q7078lyxe52z7ufh2dc,"8,333",0,10
cosmos1x4u49rxf7phff4gqppn7wj2arkrhk0kmjpzadr,"8,333",0,10
cosmos1skk8ll489gl4k045u5xsjk48z5gujj6yluva3v,"8,333",0,10
cosmos14pcq6spwcpz6cfuuard0cmgdsyyk42vleejhp2,"8,333",0,10
cosmos1mv0m3l2d8nyvhylvsrng8ttkctqwr93suj0gum,"8,333",0,10
cosmos1vns680req6q6uudxu35nkzhtnxzh7yujvwgfx3,"8,333",0,10
cosmos1369m8cwzz94pg3k8ug0elhf82w7yyt850hr9w2,"8,333",0,10
cosmos1zasulwcl4qw2xuh5z5kl2l03f5pe0wfd7qz73h,"8,333",0,10
cosmos108nxmsr8p0sgh34l27m59pwmkx62ugttmy6k83,"8,333",0,10
cosmos1gtmcjug30jw67drmle7drzraxhyg8qvgr3e7z6,"8,333",0,10
cosmos1ek74ngldnt7ex9juh7qu5vht7quws7zf98kjaa,"8,333",0,10
cosmos13nd63q6ck5tssj4wjmt0ltjg26wvra27ptg4sn,"8,333",0,10
cosmos196hkc0n3uny0r428q7hxshuae08rswwh09hwzd,"8,333",0,10
cosmos1hvgmxxeeg94eu8jhy4qzmt6trhw77wk4jhqjv4,"8,333",0,10
cosmos1g9htjdvreshvnwx66acfkqdnfr8p6g0m9t50dc,"8,333",0,10
cosmos19g82jchn85rue2l9ujglj4j96p40whp87qjpqp,"8,333",0,10
cosmos1u8xwv3slrx37w656y5t9ydrs0quvfwc5k7a5lz,"8,333",0,10
cosmos1du44j7l88a8ll842nx4t9zhgcc2cyq6dtrw45a,"8,333",0,10
cosmos1sg8j28gd4n3kt3pjlsnwadadzasv5r6ds0fuz4,"8,333",0,10
cosmos17nzdt9uh3l33rv327ku0ppwpamm2er8h9szjfd,"8,333",0,10
cosmos1hkss5kx8hfujsr3p40rpm0pmntwazmjqk72epq,"8,333",0,10
cosmos1zng6mw98q7lsazcy6kkjzx60r0zayuzfahhw83,"8,333",0,10
cosmos10nsxtyzndhea0fxy005332mnzaq0cth4vspz2d,"8,333",0,10
cosmos193z7nv8lax70sduxc59ckmy0mphyzw8lhrqtms,"8,333",0,10
cosmos1qzu76mhpd8qs2wpthk7mdyfs5f8jywm3skztwa,"8,333",0,10
cosmos1svkmeazfl7l43gh2jceyvxzlw98jv9pfcxck2h,"8,333",0,10
cosmos16yz2eqv3zhlz28qesrj0ylpgydgmwduvnddc0q,"8,333",0,10
cosmos1uy5xn4ye0dmx4fpt3ffw5yctvv9rdf48jycatp,"8,333",0,10
cosmos1apumnuz77me26y8r0vxm2rlym4mmyygk038y3q,"8,333",0,10
cosmos1uctaeh7j7ddwrc2degr9k9657s0aup3h8wa3k6,"8,333",0,10
cosmos1w8dx7caamuxt3f9y4e4e045r7uld8503unzuys,"8,333",0,10
cosmos1g6uja9gp7che74c80cy3nhwem570dawjjlreax,"8,333",0,10
cosmos155l3jp8nsvg9mxkx3jyfxtl9ztzep323jswar6,"8,333",0,10
cosmos1dz3anwjr4c6t8yeyfq524ps4cmvsuput0kdkq5,"8,333",0,10
cosmos1el0q8j5rk9724ewrhh7cqet3nvvkcjf9pnhls0,"8,333",0,10
cosmos16wk8mszhhy3pg09ufm59gv4vwvvvt0vel8ahvu,"8,333",0,10
cosmos1sp24htc0cewj69zrjzr3lk7j25vkgc96retugv,"8,333",0,10
cosmos1ep69p44th2rpxynf3un626z66hqaepmj0wlru2,"8,333",0,10
cosmos1sl4lflc67l70dm7katxdzr88f3re9n4c0gv5pp,"8,333",0,10
cosmos1666gu6km08s6am0lsuun5jk038wkjfkcplwrze,"8,333",0,10
cosmos1vz8krhxzqh4cvc4ng7uwe3ey3ajmzfs8hlfatp,"8,333",0,10
cosmos167agdp0e6zpdq5m3px2evugemxd0p8fk0sd2ss,"8,333",0,10
cosmos1yjt73tjy6y03fa4nl9y8t6ktdufde5ux4qtsra,"8,333",0,10
cosmos1ypetdk9wd2xdkxwkfg6uzgrjjxzx6gz7kz7e39,"8,333",0,10
cosmos1vs446natut0cyw067t59hqwdqmyfu2uqrg3xuz,"8,333",0,10
cosmos18wzqqpd87f2xjspj8gvevvzaf9t77wjjzrrvx3,"8,333",0,10
cosmos1ae6y6xa8eukngtrewkqj0vv36u0h2ua07zmzyt,"8,333",0,10
cosmos1ve8fp6ltgsnd8spsgzlp3jgc7k9hkmayay8mnt,"8,333",0,10
cosmos1x8m6lvm72dnapupvz8zsksrxpe9mqzyn4057xy,"8,333",0,10
cosmos16k8twcj80tgpm9vac6gmays39p6vhv29eym72q,"8,333",0,10
cosmos1fmx9s55tn9et0yqwfl3wxwj7cpm48gu5rl50hl,"8,333",0,10
cosmos1ekq7sny8f8kety7hz538wa2lcx3muc7ut3hptu,"8,333",0,10
cosmos16hh5vc3dew4pu75rf23rjzxtjc0tsegnsr2gfs,"8,333",0,10
cosmos1nfuynl0pyldr3augmyxc092azayr8zm26ep7vw,"8,333",0,10
cosmos13n4e2s46etx87h8uy09nfmn5ckd8vhz08zngux,"8,333",0,10
cosmos1lpck5jux0deg8dvshhtjkzgz0n7meney5zmxmy,"8,333",0,10
cosmos1d6s20z8kdm4t09zx7kwjf6qcaf8249dm4n6cwf,"8,333",0,10
cosmos1u6v0xf0p2zel6pyrzdvgnjpkmejdqkqkpahmvf,"8,333",0,10
cosmos10eez3sz8htmzajxvyvhpagagjzpc90606r4eh0,"8,333",0,10
cosmos1kmh04dkz25hh7nggfxr4cd6scmqfgxjgv83x5c,"8,333",0,10
cosmos1er3yhrshjzxeuxnuw7ardcgfq4ce9j0nwxxzhz,"8,333",0,10
cosmos1ta08r4sfcsazfrqd0nfrlcu2a0t9pkf3pl5ym0,"8,333",0,10
cosmos1pq682ymf2km5t8qmzuj77t04zj6krnj3d2yj2x,"8,333",0,10
cosmos18tvlr4ddmr75pcpjfx7kqmmxntdetnahsslht4,"8,323",0,10
cosmos19cxs5sxxqdygf36d28qvjrh3afzjc5re589etj,"8,333",0,10
cosmos1gc4lx8lvzkeanp0ezulzvzlq9m6pc0advqlqrv,"8,333",0,10
